policy,mechanism_stage,status,expected_profit,var_loss,cvar_loss,worst_decile_profit,budget_usage,acreage_usage,cvar_violation,budget_violation,acreage_violation,lower_bound_violation,upper_bound_violation,rotation_violation,contract_violation,acres_Corn,acres_Soybean,acres_Winter Wheat,selected_reversal,cell_id,replication_seed,scenario_sha256,copula_family,marginal_family,kendall_tau,alpha,risk_limit
expected_profit,economic_plus_operational,optimal,343.90998807709974,-154.9285315623931,-72.38858445354448,72.50608442556,364.3022851308097,1.0,True,False,False,False,False,False,False,0.6916012787898393,0.18068495504369608,0.12771376616646457,False,LHS-03-018,2026071903,9aaaf5ea20d71e13b7ef9fb05d57269e7659649bf520842e0aa95864d213a39d,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-80.8576611068969
mean_variance,variance_penalty,optimal,343.90998808615177,-154.92853156560935,-72.38858445718864,72.50608442920353,364.30228513919906,1.0000000000269937,True,False,False,False,False,False,False,0.6916012788013189,0.18068495505497267,0.1277137661707021,False,LHS-03-018,2026071903,9aaaf5ea20d71e13b7ef9fb05d57269e7659649bf520842e0aa95864d213a39d,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-80.8576611068969
loss_CVaR,economic_operational_plus_CVaR,optimal,343.67179744124405,-160.30059671055793,-80.85766110689575,80.97075231954156,357.7083441467824,1.0,False,False,False,False,False,False,False,0.6570960931068077,0.21519014072672768,0.12771376616646457,False,LHS-03-018,2026071903,9aaaf5ea20d71e13b7ef9fb05d57269e7659649bf520842e0aa95864d213a39d,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-80.8576611068969
ranking_proportional_repaired,ranking,repaired,335.95491519084766,-192.6156100925749,-127.56774772592792,127.66034679190102,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-018,2026071904,59200df0fe02218e078fcfb938157a887d88148dd91c8f0d20e33c4418c07110,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-85.67217698400594
expected_profit,economic_plus_operational,optimal,343.8601897902264,-159.78432288285788,-76.7930512699237,76.9111937261963,364.3022851308097,1.0,True,False,False,False,False,False,False,0.6916012787898393,0.18068495504369608,0.12771376616646457,False,LHS-03-018,2026071904,59200df0fe02218e078fcfb938157a887d88148dd91c8f0d20e33c4418c07110,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-85.67217698400594
mean_variance,variance_penalty,optimal,343.860189791051,-159.7843228832466,-76.79305127027435,76.91119372654703,364.30228513157056,1.0000000000024518,True,False,False,False,False,False,False,0.6916012787908744,0.18068495504473076,0.12771376616684665,False,LHS-03-018,2026071904,59200df0fe02218e078fcfb938157a887d88148dd91c8f0d20e33c4418c07110,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-85.67217698400594
loss_CVaR,economic_operational_plus_CVaR,optimal,343.7269819587223,-166.7380310911716,-85.67217698400485,85.78757850681471,357.68699293445184,1.0,False,False,False,False,False,False,False,0.6569843651511272,0.21530186868240817,0.12771376616646457,False,LHS-03-018,2026071904,59200df0fe02218e078fcfb938157a887d88148dd91c8f0d20e33c4418c07110,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-85.67217698400594
ranking_proportional_repaired,ranking,repaired,335.1643961634608,-186.55819674495697,-121.5695410161507,121.6620557983493,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-018,2026071905,c5b29af44816453776ed7233161a3d59afdeb88779dce86bb60b2870a46acd8f,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-83.85793745601325
expected_profit,economic_plus_operational,optimal,344.0026390014046,-161.98803054506038,-75.86553962110239,75.98813953336213,364.3022851308097,1.0,True,False,False,False,False,False,False,0.6916012787898393,0.18068495504369608,0.12771376616646457,False,LHS-03-018,2026071905,c5b29af44816453776ed7233161a3d59afdeb88779dce86bb60b2870a46acd8f,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-83.85793745601325
mean_variance,variance_penalty,optimal,344.0026390087233,-161.98803054934703,-75.86553962406671,75.98813953632836,364.3022851375977,1.000000000021833,True,False,False,False,False,False,False,0.69160127879914,0.18068495505279603,0.12771376616989688,False,LHS-03-018,2026071905,c5b29af44816453776ed7233161a3d59afdeb88779dce86bb60b2870a46acd8f,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-83.85793745601325
loss_CVaR,economic_operational_plus_CVaR,optimal,343.7470948853735,-167.14743583350926,-83.85793745601208,83.97650445382752,357.8932794808803,1.0,False,False,False,False,False,False,False,0.6580638342585498,0.21422239957498565,0.12771376616646457,False,LHS-03-018,2026071905,c5b29af44816453776ed7233161a3d59afdeb88779dce86bb60b2870a46acd8f,clayton,student_t_df5,0.08429827564750904,0.944279434245697,-83.85793745601325
ranking_proportional_repaired,ranking,repaired,334.28456193329066,-166.92812305952344,-147.05952097509615,147.06377501893667,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-019,2026071901,23f45550ef95496981bed473d85fa9b6654b2abcf4ca0cf7198e70ef56d4af57,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-151.47377504287368
expected_profit,economic_plus_operational,optimal,361.7752972209237,-173.649025627562,-152.83485818228598,152.83931468005267,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071901,23f45550ef95496981bed473d85fa9b6654b2abcf4ca0cf7198e70ef56d4af57,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-151.47377504287368
mean_variance,variance_penalty,optimal,361.7752972238777,-173.6490256289812,-152.8348581835872,152.83931468135387,351.8930033606382,1.0000000000088352,False,False,False,False,False,False,False,0.5862794340928223,0.37229618648117324,0.04142437943483957,False,LHS-03-019,2026071901,23f45550ef95496981bed473d85fa9b6654b2abcf4ca0cf7198e70ef56d4af57,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-151.47377504287368
loss_CVaR,economic_operational_plus_CVaR,optimal,361.7752972209237,-173.649025627562,-152.83485818228598,152.83931468005267,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071901,23f45550ef95496981bed473d85fa9b6654b2abcf4ca0cf7198e70ef56d4af57,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-151.47377504287368
ranking_proportional_repaired,ranking,repaired,336.40836316247453,-168.55700471682377,-147.9969603853188,148.001362473074,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-019,2026071902,0596c3d0c35f87600da04b5856a0b59a3b6cd718f1f37c21c446955e5fbc720b,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.46230985912902
expected_profit,economic_plus_operational,optimal,364.64580491476187,-176.57412282958992,-153.83914766390146,153.84401542362895,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071902,0596c3d0c35f87600da04b5856a0b59a3b6cd718f1f37c21c446955e5fbc720b,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.46230985912902
mean_variance,variance_penalty,optimal,364.64580491476187,-176.57412282958992,-153.83914766390146,153.84401542362895,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071902,0596c3d0c35f87600da04b5856a0b59a3b6cd718f1f37c21c446955e5fbc720b,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.46230985912902
loss_CVaR,economic_operational_plus_CVaR,optimal,364.64580491476187,-176.57412282958992,-153.83914766390146,153.84401542362895,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071902,0596c3d0c35f87600da04b5856a0b59a3b6cd718f1f37c21c446955e5fbc720b,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.46230985912902
ranking_proportional_repaired,ranking,repaired,335.0344893677349,-170.48662474334392,-148.5483672173631,148.5530643927811,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-019,2026071903,ab1516365b32a25494d39d0405f15b1bdd597826559b8233abaa21922eaa2010,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-153.03301368329764
expected_profit,economic_plus_operational,optimal,362.78664994118697,-178.35047182204747,-154.4158014878251,154.4209261129234,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071903,ab1516365b32a25494d39d0405f15b1bdd597826559b8233abaa21922eaa2010,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-153.03301368329764
mean_variance,variance_penalty,optimal,362.78664994236055,-178.35047182265725,-154.41580148834657,154.42092611344495,351.89300335898054,1.0000000000035025,False,False,False,False,False,False,False,0.5862794340905526,0.3722961864789476,0.04142437943400243,False,LHS-03-019,2026071903,ab1516365b32a25494d39d0405f15b1bdd597826559b8233abaa21922eaa2010,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-153.03301368329764
loss_CVaR,economic_operational_plus_CVaR,optimal,362.78664994118697,-178.35047182204747,-154.4158014878251,154.4209261129234,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071903,ab1516365b32a25494d39d0405f15b1bdd597826559b8233abaa21922eaa2010,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-153.03301368329764
ranking_proportional_repaired,ranking,repaired,335.55190920484876,-168.9271730837683,-147.7143951593418,147.7189370031457,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-019,2026071904,400452433a5b6517d03226432f68d83a83a2c7d6ada06320c84df3d14f5c0d09,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.22431981718665
expected_profit,economic_plus_operational,optimal,363.4555674584833,-175.9200312896321,-153.61490185382573,153.61967757977186,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071904,400452433a5b6517d03226432f68d83a83a2c7d6ada06320c84df3d14f5c0d09,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.22431981718665
mean_variance,variance_penalty,optimal,363.4555674584833,-175.9200312896321,-153.61490185382573,153.61967757977186,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071904,400452433a5b6517d03226432f68d83a83a2c7d6ada06320c84df3d14f5c0d09,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.22431981718665
loss_CVaR,economic_operational_plus_CVaR,optimal,363.4555674584833,-175.9200312896321,-153.61490185382573,153.61967757977186,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071904,400452433a5b6517d03226432f68d83a83a2c7d6ada06320c84df3d14f5c0d09,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.22431981718665
ranking_proportional_repaired,ranking,repaired,335.2172067664378,-169.14203982678725,-148.07427189168223,148.07878268756193,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-019,2026071905,1c25e0c6c04177ce692c37a16c9e246f16110175ee867bb28915534453a9a17e,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.5043468901366
expected_profit,economic_plus_operational,optimal,362.88667671774385,-177.43764980162612,-153.87030822678523,153.8753542035398,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071905,1c25e0c6c04177ce692c37a16c9e246f16110175ee867bb28915534453a9a17e,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.5043468901366
mean_variance,variance_penalty,optimal,362.88667671774385,-177.43764980162612,-153.87030822678523,153.8753542035398,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071905,1c25e0c6c04177ce692c37a16c9e246f16110175ee867bb28915534453a9a17e,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.5043468901366
loss_CVaR,economic_operational_plus_CVaR,optimal,362.88667671774385,-177.43764980162612,-153.87030822678523,153.8753542035398,351.89300335789346,1.0,False,False,False,False,False,False,False,0.5862794340890702,0.3722961864774783,0.04142437943345146,False,LHS-03-019,2026071905,1c25e0c6c04177ce692c37a16c9e246f16110175ee867bb28915534453a9a17e,clayton,empirical_resample,0.5223345047014919,0.9173177068031317,-152.5043468901366
ranking_proportional_repaired,ranking,repaired,335.3798817535267,-125.27860797523483,-73.45830519846004,73.53176678762249,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-020,2026071901,42628d1fda6a490e6aab8c3d23a8b661c17b772a0161dabc600e6233b3d3fcca,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67239661469863
expected_profit,economic_plus_operational,optimal,355.0259912558093,-137.90820803436813,-84.55413338668498,84.62976928423646,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071901,42628d1fda6a490e6aab8c3d23a8b661c17b772a0161dabc600e6233b3d3fcca,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67239661469863
mean_variance,variance_penalty,optimal,355.025991257822,-137.90820803512898,-84.5541333871277,84.62976928467967,315.1323133636548,1.0000000000059979,False,False,False,False,False,False,False,0.40807616485055076,0.5202440303617724,0.07167980479367475,True,LHS-03-020,2026071901,42628d1fda6a490e6aab8c3d23a8b661c17b772a0161dabc600e6233b3d3fcca,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67239661469863
loss_CVaR,economic_operational_plus_CVaR,optimal,355.0259912558093,-137.90820803436813,-84.55413338668498,84.62976928423646,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071901,42628d1fda6a490e6aab8c3d23a8b661c17b772a0161dabc600e6233b3d3fcca,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67239661469863
ranking_proportional_repaired,ranking,repaired,336.3559499532125,-128.20696460901368,-75.3466235506283,75.42155952069675,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-020,2026071902,631472d342de8d1f4fb34a1d8487891ffb887c44558a4c94beb5f3cd09c32e5f,clayton,gaussian,0.4365551882388344,0.9508697469909113,-76.54459290508939
expected_profit,economic_plus_operational,optimal,356.09357869764733,-140.4674378493292,-86.29510893984286,86.37190481244642,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071902,631472d342de8d1f4fb34a1d8487891ffb887c44558a4c94beb5f3cd09c32e5f,clayton,gaussian,0.4365551882388344,0.9508697469909113,-76.54459290508939
mean_variance,variance_penalty,optimal,356.09357869764733,-140.4674378493292,-86.29510893984286,86.37190481244642,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071902,631472d342de8d1f4fb34a1d8487891ffb887c44558a4c94beb5f3cd09c32e5f,clayton,gaussian,0.4365551882388344,0.9508697469909113,-76.54459290508939
loss_CVaR,economic_operational_plus_CVaR,optimal,356.09357869764733,-140.4674378493292,-86.29510893984286,86.37190481244642,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071902,631472d342de8d1f4fb34a1d8487891ffb887c44558a4c94beb5f3cd09c32e5f,clayton,gaussian,0.4365551882388344,0.9508697469909113,-76.54459290508939
ranking_proportional_repaired,ranking,repaired,336.2394443976432,-133.24385458855798,-79.80231520039281,79.87807508986423,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-020,2026071903,37abeda42f2cb670dbfc60c3973350aa32dff6159b98173023f128e372c0a716,clayton,gaussian,0.4365551882388344,0.9508697469909113,-80.98388076382565
expected_profit,economic_plus_operational,optimal,355.82620791817106,-147.0512621106982,-90.60088300971954,90.68090829585968,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071903,37abeda42f2cb670dbfc60c3973350aa32dff6159b98173023f128e372c0a716,clayton,gaussian,0.4365551882388344,0.9508697469909113,-80.98388076382565
mean_variance,variance_penalty,optimal,355.82620792109606,-147.05126211187303,-90.6008830104135,90.68090829655434,315.1323133644989,1.0000000000087013,False,False,False,False,False,False,False,0.40807616485172526,0.5202440303628667,0.07167980479410939,True,LHS-03-020,2026071903,37abeda42f2cb670dbfc60c3973350aa32dff6159b98173023f128e372c0a716,clayton,gaussian,0.4365551882388344,0.9508697469909113,-80.98388076382565
loss_CVaR,economic_operational_plus_CVaR,optimal,355.82620791817106,-147.0512621106982,-90.60088300971954,90.68090829585968,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071903,37abeda42f2cb670dbfc60c3973350aa32dff6159b98173023f128e372c0a716,clayton,gaussian,0.4365551882388344,0.9508697469909113,-80.98388076382565
ranking_proportional_repaired,ranking,repaired,336.4184089713211,-128.97275240379355,-73.5024948042239,73.58113064878987,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-020,2026071904,b5c9a30baa357fdce0054e1eb24d2f32637c791cee839e3eae655e099f6c2529,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67832737619109
expected_profit,economic_plus_operational,optimal,356.01043673850995,-141.9807524894738,-84.2486676394519,84.33050989956016,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071904,b5c9a30baa357fdce0054e1eb24d2f32637c791cee839e3eae655e099f6c2529,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67832737619109
mean_variance,variance_penalty,optimal,356.01043674322375,-141.98075249130613,-84.248667640492,84.33050990060138,315.13231336613086,1.0000000000140055,False,False,False,False,False,False,False,0.4080761648538885,0.5202440303651886,0.07167980479492825,True,LHS-03-020,2026071904,b5c9a30baa357fdce0054e1eb24d2f32637c791cee839e3eae655e099f6c2529,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67832737619109
loss_CVaR,economic_operational_plus_CVaR,optimal,356.01043673850995,-141.9807524894738,-84.2486676394519,84.33050989956016,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071904,b5c9a30baa357fdce0054e1eb24d2f32637c791cee839e3eae655e099f6c2529,clayton,gaussian,0.4365551882388344,0.9508697469909113,-74.67832737619109
ranking_proportional_repaired,ranking,repaired,336.49440627479174,-132.00106001069892,-76.18307317684786,76.26220196994518,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-020,2026071905,b8e2cb31a1110cad43200f3ce53bce2836728a7f5c28e4b610e8c2979fdae093,clayton,gaussian,0.4365551882388344,0.9508697469909113,-77.37177027786763
expected_profit,economic_plus_operational,optimal,356.1375721968393,-143.88112813797434,-87.04681755749709,87.12738711325945,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071905,b8e2cb31a1110cad43200f3ce53bce2836728a7f5c28e4b610e8c2979fdae093,clayton,gaussian,0.4365551882388344,0.9508697469909113,-77.37177027786763
mean_variance,variance_penalty,optimal,356.1375721968393,-143.88112813797434,-87.04681755749709,87.12738711325945,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071905,b8e2cb31a1110cad43200f3ce53bce2836728a7f5c28e4b610e8c2979fdae093,clayton,gaussian,0.4365551882388344,0.9508697469909113,-77.37177027786763
loss_CVaR,economic_operational_plus_CVaR,optimal,356.1375721968393,-143.88112813797434,-87.04681755749709,87.12738711325945,315.13231336179246,0.9999999999999999,False,False,False,False,False,False,False,0.40807616484801007,0.5202440303592542,0.07167980479273571,True,LHS-03-020,2026071905,b8e2cb31a1110cad43200f3ce53bce2836728a7f5c28e4b610e8c2979fdae093,clayton,gaussian,0.4365551882388344,0.9508697469909113,-77.37177027786763
ranking_proportional_repaired,ranking,repaired,335.43901060953243,-46.02666752729729,48.370906818310644,-47.95288731305099,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-021,2026071901,018009b88da87f448fc19c2af56c50e803d3363ac221ff873464dde86ed56c1b,clayton,student_t_df5,0.5469445661896135,0.983772181070149,48.7600511927885
expected_profit,economic_plus_operational,optimal,368.5603557608147,-52.97340778803303,49.052701874480746,-48.600901029169336,334.2299901952606,1.0,True,False,False,False,False,False,False,0.4815999043707263,0.5031524264657539,0.015247669163519804,True,LHS-03-021,2026071901,018009b88da87f448fc19c2af56c50e803d3363ac221ff873464dde86ed56c1b,clayton,student_t_df5,0.5469445661896135,0.983772181070149,48.7600511927885
mean_variance,variance_penalty,optimal,368.56035576440536,-52.973407788442884,49.052701874997254,-48.600901029681765,334.22999019858605,1.0000000000106986,True,False,False,False,False,False,False,0.4815999043752767,0.5031524264702262,0.015247669165195656,True,LHS-03-021,2026071901,018009b88da87f448fc19c2af56c50e803d3363ac221ff873464dde86ed56c1b,clayton,student_t_df5,0.5469445661896135,0.983772181070149,48.7600511927885
loss_CVaR,economic_operational_plus_CVaR,optimal,368.549089303411,-53.20897433138448,48.760051192788254,-48.308503132396716,333.8615472305964,0.9999999999999998,False,False,False,False,False,False,False,0.4796718930433369,0.505080437793143,0.015247669163519804,True,LHS-03-021,2026071901,018009b88da87f448fc19c2af56c50e803d3363ac221ff873464dde86ed56c1b,clayton,student_t_df5,0.5469445661896135,0.983772181070149,48.7600511927885
ranking_proportional_repaired,ranking,repaired,336.5127214244997,-48.165613931635384,53.20118781769089,-52.75230657671883,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-021,2026071902,3ddf975b7474f6117ccc397dc87ad22987e0ea0237536792df9db911b98a465a,clayton,student_t_df5,0.5469445661896135,0.983772181070149,53.49368115340433
expected_profit,economic_plus_operational,optimal,369.5247153749181,-55.39202327082494,53.713646748954396,-53.230495582000565,334.2299901952606,1.0,True,False,False,False,False,False,False,0.4815999043707263,0.5031524264657539,0.015247669163519804,True,LHS-03-021,2026071902,3ddf975b7474f6117ccc397dc87ad22987e0ea0237536792df9db911b98a465a,clayton,student_t_df5,0.5469445661896135,0.983772181070149,53.49368115340433
mean_variance,variance_penalty,optimal,369.5247153751307,-55.392023270856996,53.71364674898754,-53.230495582033406,334.22999019545637,1.0000000000006313,True,False,False,False,False,False,False,0.48159990437099254,0.5031524264660202,0.015247669163618503,True,LHS-03-021,2026071902,3ddf975b7474f6117ccc397dc87ad22987e0ea0237536792df9db911b98a465a,clayton,student_t_df5,0.5469445661896135,0.983772181070149,53.49368115340433
loss_CVaR,economic_operational_plus_CVaR,optimal,369.5137542747791,-55.6064426016285,53.49368115340414,-53.01055454689968,333.95710940287813,1.0,False,False,False,False,False,False,False,0.48017195673921137,0.504580374097269,0.015247669163519804,True,LHS-03-021,2026071902,3ddf975b7474f6117ccc397dc87ad22987e0ea0237536792df9db911b98a465a,clayton,student_t_df5,0.5469445661896135,0.983772181070149,53.49368115340433
ranking_proportional_repaired,ranking,repaired,336.32719555010146,-49.62256650877896,31.477104135896255,-31.117971558236054,310.75119901298854,1.0,True,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-021,2026071903,acb54235368b9d8f91f9cdfd2e858fa50392ee1c609fc565755e2af817da678d,clayton,student_t_df5,0.5469445661896135,0.983772181070149,30.804760175000506
expected_profit,economic_plus_operational,optimal,369.46218370523036,-58.3609109482141,29.910728872616986,-29.51983676058804,334.2299901952606,1.0,False,False,False,False,False,False,False,0.4815999043707263,0.5031524264657539,0.015247669163519804,True,LHS-03-021,2026071903,acb54235368b9d8f91f9cdfd2e858fa50392ee1c609fc565755e2af817da678d,clayton,student_t_df5,0.5469445661896135,0.983772181070149,30.804760175000506
mean_variance,variance_penalty,optimal,369.46218370523036,-58.3609109482141,29.910728872616986,-29.51983676058804,334.2299901952606,1.0,False,False,False,False,False,False,False,0.4815999043707263,0.5031524264657539,0.015247669163519804,True,LHS-03-021,2026071903,acb54235368b9d8f91f9cdfd2e858fa50392ee1c609fc565755e2af817da678d,clayton,student_t_df5,0.5469445661896135,0.983772181070149,30.804760175000506
loss_CVaR,economic_operational_plus_CVaR,optimal,369.46218370523036,-58.3609109482141,29.910728872616986,-29.51983676058804,334.2299901952606,1.0,False,False,False,False,False,False,False,0.4815999043707263,0.5031524264657539,0.015247669163519804,True,LHS-03-021,2026071903,acb54235368b9d8f91f9cdfd2e858fa50392ee1c609fc565755e2af817da678d,clayton,student_t_df5,0.5469445661896135,0.983772181070149,30.804760175000506
ranking_proportional_repaired,ranking,repaired,335.5876939680606,-45.78008131721476,73.89177014091425,-73.36182889521143,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-021,2026071904,ed963adc5128154cf7da46b1dfbef52e2e6ffbb8f534fe1101fcddbf2cad2e16,clayton,student_t_df5,0.5469445661896135,0.983772181070149,75.34118889436108
expected_profit,economic_plus_operational,optimal,368.6717838864778,-53.19541985878976,76.43120435924575,-75.85718052759812,334.2299901952606,1.0,True,False,False,False,False,False,False,0.4815999043707263,0.5031524264657539,0.015247669163519804,True,LHS-03-021,2026071904,ed963adc5128154cf7da46b1dfbef52e2e6ffbb8f534fe1101fcddbf2cad2e16,clayton,student_t_df5,0.5469445661896135,0.983772181070149,75.34118889436108
mean_variance,variance_penalty,optimal,368.67178388805473,-53.1954198590005,76.43120435959105,-75.85718052794101,334.2299901967191,1.0000000000047,True,False,False,False,False,False,False,0.481599904372715,0.5031524264677243,0.015247669164260676,True,LHS-03-021,2026071904,ed963adc5128154cf7da46b1dfbef52e2e6ffbb8f534fe1101fcddbf2cad2e16,clayton,student_t_df5,0.5469445661896135,0.983772181070149,75.34118889436108
loss_CVaR,economic_operational_plus_CVaR,optimal,368.6375691459714,-53.47868199611538,75.34118889436087,-74.77073759759236,332.84062603099864,0.9999999999999999,False,False,False,False,False,False,False,0.4743295529093872,0.5104227779270929,0.015247669163519804,True,LHS-03-021,2026071904,ed963adc5128154cf7da46b1dfbef52e2e6ffbb8f534fe1101fcddbf2cad2e16,clayton,student_t_df5,0.5469445661896135,0.983772181070149,75.34118889436108
ranking_proportional_repaired,ranking,repaired,336.4792119930358,-43.54242864484019,56.45146864386344,-56.00866701719693,310.75119901298854,1.0,False,False,False,False,False,False,False,0.4252761109743977,0.41731036270383504,0.15741352632176728,False,LHS-03-021,2026071905,700c46fd499bce39410180cf573ff4b2c079cf5dbc5146af55a0a9d6a3cdf32c,clayton,student_t_df5,0.5469445661896135,0.983772181070149,57.07085387197729
