policy,row_type,gamma,declared_benchmark,policy_solver_generated,solver_status,solver_message,mean_variance_objective,feasibility_max_violation,full_investment_residual,matched_kendall_tau,evaluation_law,gaussian_lower_tail_dependence,lower_tail_dependence,gaussian_profit_variance,gaussian_expected_profit,evaluation_profit_variance,evaluation_loss_CVaR,evaluation_expected_profit,risk_ceiling,xMV_vs_xT_allocation_L1,xMV_evaluation_CVaR_minus_xT,benchmark_gaussian_variance,gaussian_variance_reduction,gaussian_variance_reduction_fraction,variance_diversification_criterion,allocation_disagreement_criterion,tail_inferiority_criterion,strong_risk_ceiling_violation_criterion,weak_diversification_failure,strong_diversification_failure,selected_policy,xT_ceiling_slack,tail_and_ceiling_conditions_numerically_dependent,selection_rule,variance_reduction_target,selected_gamma,selected_gamma_is_interior,weak_failure_gamma_intervals,strong_failure_gamma_intervals,allocation_Corn,allocation_Soybean,allocation_Winter_Wheat,pairwise_reversal_count,reversed_pairs,selected_pairwise_reversal,selected_complete_rank_reversal,selected_strong_reversal,strong_reversal_pairs,classification,top_ranked_crop,top_ranked_allocation,acreage_order_tolerance,near_zero_tolerance,frontier_points,frontier_gamma_start,frontier_gamma_stop,frontier_gamma_step,x0_matches_gamma_zero_L1,minimum_evaluation_CVaR,gaussian_scenario_count,evaluation_scenario_count,scenario_seed,student_t_copula_df,evaluation_marginal,alpha,risk_tolerance,gaussian_sample_mean_max_error,criterion_definition
Gaussian_MV_frontier_gamma_0.0249,mean_variance_frontier,0.0249,False,True,optimal,Optimization terminated successfully,99.8004322336,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2756.05556892,168.4262159,2576.20683966,-54.0267433769,168.41833778,-45.733313331,0.852823844323,-8.29343004597,6765.62398769,4009.56841877,0.592638376898,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.196913153332,0.203086846668,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0250,mean_variance_frontier,0.025,False,True,optimal,Optimization terminated successfully,99.5248380849,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2755.82786053,168.420534598,2576.01690263,-54.0249708488,168.412727533,-45.733313331,0.852823844323,-8.29165751781,6765.62398769,4009.79612715,0.59267203357,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.197103699043,0.202896300957,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0251,mean_variance_frontier,0.0251,False,True,optimal,Optimization terminated successfully,99.249266571,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2755.60286782,168.414898553,2575.82935593,-54.0232124403,168.407161975,-45.733313331,0.852823844323,-8.28989910933,6765.62398769,4010.02111987,0.59270528885,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.197292726897,0.202707273103,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0252,mean_variance_frontier,0.0252,False,True,optimal,Optimization terminated successfully,98.9737174223,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2755.38054676,168.409307201,2575.6441599,-54.0214679756,168.401640551,-45.733313331,0.852823844323,-8.28815464467,6765.62398769,4010.24344093,0.592738149241,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.197480255799,0.202519744201,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0253,mean_variance_frontier,0.0253,False,True,optimal,Optimization terminated successfully,98.6981903736,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2755.1608594,168.403760116,2575.46127994,-54.0197373223,168.396162842,-45.733313331,0.852823844323,-8.28642399135,6765.62398769,4010.46312829,0.592770620358,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.19766629999,0.20233370001,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0254,mean_variance_frontier,0.0254,False,True,optimal,Optimization terminated successfully,98.4226851641,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2754.94375998,168.398256667,2575.28067509,-54.018020283,168.390728222,-45.733313331,0.852823844323,-8.28470695201,6765.62398769,4010.68022771,0.592802708961,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.197850880687,0.202149119313,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0255,mean_variance_frontier,0.0255,False,True,optimal,Optimization terminated successfully,98.1472015366,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2754.72921024,168.392796398,2575.10231065,-54.0163167153,168.385336242,-45.733313331,0.852823844323,-8.2830033843,6765.62398769,4010.89477744,0.592834420704,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.19803401319,0.20196598681,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0256,mean_variance_frontier,0.0256,False,True,optimal,Optimization terminated successfully,97.8717392383,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2754.51716996,168.387378789,2574.92615035,-54.0146264575,168.379986389,-45.733313331,0.852823844323,-8.28131312655,6765.62398769,4011.10681773,0.592865761537,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.198215714883,0.201784285117,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0257,mean_variance_frontier,0.0257,False,True,optimal,Optimization terminated successfully,97.5962980202,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2754.30759992,168.382003338,2574.75215886,-54.0129493527,168.374678167,-45.733313331,0.852823844323,-8.27963602169,6765.62398769,4011.31638777,0.592896737251,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.198396002646,0.201603997354,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0258,mean_variance_frontier,0.0258,False,True,optimal,Optimization terminated successfully,97.3208776372,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2754.10046115,168.376669535,2574.58030109,-54.0112852416,168.369411071,-45.733313331,0.852823844323,-8.27797191065,6765.62398769,4011.52352654,0.59292735361,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.198574893582,0.201425106418,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0259,mean_variance_frontier,0.0259,False,True,optimal,Optimization terminated successfully,97.045477848,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2753.89571779,168.371376939,2574.41054461,-54.0096339869,168.364184667,-45.733313331,0.852823844323,-8.27632065597,6765.62398769,4011.7282699,0.592957615912,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.198752402467,0.201247597533,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0260,mean_variance_frontier,0.026,False,True,optimal,Optimization terminated successfully,96.770098415,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2753.69333301,168.366125073,2574.24285624,-54.00799544,168.358998485,-45.733313331,0.852823844323,-8.27468210899,6765.62398769,4011.93065467,0.592987529602,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.198928545281,0.201071454719,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0261,mean_variance_frontier,0.0261,False,True,optimal,Optimization terminated successfully,96.4947391041,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2753.49326942,168.360913436,2574.07720238,-54.0063694438,168.353852027,-45.733313331,0.852823844323,-8.27305611285,6765.62398769,4012.13071827,0.593017100207,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.199103338889,0.200896661111,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0262,mean_variance_frontier,0.0262,False,True,optimal,Optimization terminated successfully,96.2193996849,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2753.29549107,168.355741551,2573.91355072,-54.0047558502,168.348744825,-45.733313331,0.852823844323,-8.27144251928,6765.62398769,4012.32849662,0.593046333039,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.199276799228,0.200723200772,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0263,mean_variance_frontier,0.0263,False,True,optimal,Optimization terminated successfully,95.9440799306,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2753.09996561,168.350609026,2573.75187197,-54.0031505347,168.34367649,-45.733313331,0.852823844323,-8.26983720372,6765.62398769,4012.52402207,0.59307523288,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.199448939462,0.200551060538,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
Gaussian_MV_frontier_gamma_0.0264,mean_variance_frontier,0.0264,False,True,optimal,Optimization terminated successfully,95.6687796177,0,0,0.25,student_t_copula_df4_student_t_df5_marginal,0,0.195380168372,2752.90665795,168.345515388,2573.5921346,-54.0015439214,168.338646555,-45.733313331,0.852823844323,-8.26823059045,6765.62398769,4012.71732974,0.593103804918,True,True,False,False,False,False,False,6.39488462184e-14,True,smallest_gamma_achieving_fixed_gaussian_variance_reduction,0.15,0.0082,True,0.0068-0.0088,0.0068-0.0088,0.199619775497,0.200380224503,0.6,0,,False,False,False,,no_reversal,Winter Wheat,0.6,0.0001,0.0001,301,0,0.03,0.0001,0,-54.9181328549,4096,4096,202607350034,4,student_t_df5,0.95,0.5,0.649124009151,"variance reduction relative to solver-generated x0; material allocation difference from solver-generated xT; Student-t evaluation-law tail inferiority; and, for strong failure, violation of the common loss-CVaR ceiling. When xT binds the ceiling, the last two inequalities coincide numerically and are not independent checks."
